Time_stamp,Ax,Ay,Az,Gx,Gy,Gz,Label
22:19:33.776,0.780029,-0.076904,0.588379,12.896341,-0.670732,4.603659,2
22:19:33.808,0.779541,-0.073242,0.578857,3.323171,-0.365854,2.408537,2
22:19:33.858,0.781982,-0.077393,0.621826,2.682927,-0.304878,2.042683,2
22:19:33.904,0.776611,-0.085205,0.628906,3.871951,-0.335366,1.859756,2
22:19:33.926,0.770020,-0.055664,0.624756,-0.030488,-0.701220,0.426829,2
22:19:33.961,0.771484,-0.056641,0.624756,-1.829268,-0.243902,-1.006098,2
22:19:33.969,0.774658,-0.058594,0.613525,-0.182927,-0.213415,-1.097561,2
22:19:34.009,0.781494,-0.068604,0.615234,-0.304878,0.426829,-0.762195,2
22:19:34.043,0.784668,-0.071777,0.622559,-0.823171,0.548781,-1.615854,2
22:19:34.078,0.791016,-0.072266,0.614990,-1.585366,0.518293,-1.951220,2
22:19:34.120,0.796875,-0.075684,0.613525,-2.347561,1.585366,-0.884146,2
22:19:36.744,0.776611,-0.085205,0.620361,-0.548781,1.128049,-1.951220,2
22:19:36.782,0.775391,-0.080566,0.630859,-0.121951,0.975610,-2.042683,2
22:19:36.806,0.775879,-0.079590,0.622803,0.121951,0.548781,-2.042683,2
22:19:36.826,0.777100,-0.080322,0.620117,0.365854,1.463415,-1.585366,2
22:19:36.894,0.775146,-0.073730,0.625977,-1.920732,0.884146,-2.042683,2
22:19:36.903,0.764648,-0.071289,0.626709,-0.335366,0.487805,-2.591464,2
22:19:36.929,0.763916,-0.080811,0.619629,0.640244,0.426829,-1.951220,2
22:19:36.990,0.766846,-0.074707,0.625488,-1.280488,0.304878,-2.347561,2
22:19:36.999,0.765137,-0.081543,0.623535,1.128049,0.182927,-2.134146,2
22:19:37.048,0.773926,-0.087891,0.631348,-0.792683,0.335366,-1.859756,2
22:19:37.084,0.778564,-0.083008,0.632568,-0.426829,1.219512,-1.493902,2
22:19:37.095,0.777832,-0.088623,0.630615,0.945122,1.859756,-0.518293,2
22:19:37.129,0.780029,-0.079102,0.630859,-1.189024,1.768293,-0.792683,2
22:19:37.159,0.775391,-0.069580,0.614014,0.335366,1.707317,-1.280488,2
22:19:37.201,0.781738,-0.072266,0.610596,1.158537,-0.152439,-2.103659,2
22:19:37.234,0.793213,-0.058105,0.614990,-1.737805,-0.609756,-3.048780,2
22:19:37.272,0.792480,-0.067627,0.607910,0.365854,0.731707,-2.042683,2
22:19:37.304,0.799805,-0.077637,0.615723,-2.652439,1.402439,-1.280488,2
22:19:37.340,0.789795,-0.092773,0.608398,1.829268,0.823171,0.365854,2
22:19:37.369,0.778809,-0.094482,0.608887,-0.914634,0.365854,0.884146,2
22:19:37.402,0.756836,-0.085205,0.611328,-0.457317,-0.365854,0.060976,2
22:19:37.433,0.753418,-0.088867,0.605469,1.463415,-1.798781,-0.701220,2
22:19:37.469,0.760742,-0.090576,0.625488,-1.524390,-2.347561,-0.762195,2
22:19:37.505,0.769531,-0.096924,0.620361,0.701220,-1.798781,-0.823171,2
22:19:37.538,0.769287,-0.096191,0.631104,0.670732,-1.890244,-0.548781,2
22:19:37.570,0.771729,-0.089355,0.626465,0.670732,-2.195122,-1.219512,2
22:19:37.610,0.770752,-0.088135,0.619385,2.652439,-2.225610,-1.402439,2
22:19:37.620,0.768799,-0.071533,0.613281,1.890244,-1.951220,-1.432927,2
22:19:37.674,0.773926,-0.084717,0.631592,2.530488,-0.884146,-0.853659,2
22:19:37.689,0.775635,-0.073975,0.637451,2.713415,-0.518293,-0.823171,2
22:19:37.721,0.778076,-0.086182,0.625000,4.420732,-0.060976,-0.030488,2
22:19:37.785,0.785400,-0.091064,0.622559,2.621951,-0.335366,0.121951,2
22:19:37.793,0.764404,-0.067627,0.600342,1.371951,-0.975610,-1.250000,2
22:19:37.811,0.785889,-0.072510,0.598145,-1.036585,0.152439,-1.676829,2
22:19:37.875,0.788330,-0.091553,0.603027,-2.378049,-1.067073,-2.530488,2
22:19:37.892,0.723389,-0.076904,0.581055,-7.987805,-2.530488,-9.176829,2
22:19:37.919,0.753418,-0.031494,0.600830,-7.621952,-3.628049,-13.445123,2
22:19:37.958,0.803467,-0.076172,0.600098,-4.542683,-2.987805,-9.298780,2
22:19:37.993,0.827148,-0.092529,0.635498,-8.384147,-3.079268,-6.829268,2
22:19:38.005,0.839600,-0.085205,0.618164,-2.347561,0.182927,-3.475610,2
22:19:38.037,0.823730,-0.094482,0.635254,-1.371951,2.987805,0.000000,2
22:19:38.073,0.800781,-0.087891,0.648682,-0.609756,5.457317,1.646342,2
22:19:38.107,0.789795,-0.082031,0.620117,-1.615854,5.792683,0.670732,2
22:19:38.139,0.771729,-0.084229,0.575195,11.006098,4.939024,0.518293,2
22:19:38.171,0.810303,-0.077881,0.529541,10.000000,5.853659,3.871951,2
22:19:38.206,0.786865,-0.072998,0.630371,3.414634,2.743902,2.591464,2
22:19:38.242,0.763184,-0.077881,0.577148,9.054878,0.213415,0.762195,2
22:19:38.283,0.772217,-0.093750,0.584229,6.981708,-0.975610,0.030488,2
22:19:38.315,0.790283,-0.077393,0.597900,0.396341,2.042683,0.304878,2
22:19:38.348,0.787842,-0.085938,0.630127,-1.646342,2.378049,-0.060976,2
22:19:38.381,0.764160,-0.079102,0.636230,-2.743902,1.219512,-0.640244,2
22:19:38.394,0.766357,-0.081787,0.607178,-0.975610,1.128049,-1.493902,2
22:19:38.444,0.779785,-0.079834,0.611816,-2.713415,1.158537,-1.219512,2
22:19:38.490,0.789062,-0.089600,0.617676,-1.310976,1.432927,-1.432927,2
